Target Time,Call ID,Service,Method,URI,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,ResponseTimes,10.07.2020;16:45:24656
19.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,5,0,0,9.8,10;10;10;10;9
19.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,7.666666666666667,8;7;8
19.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,6.333333333333333,6;7;6
19.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},6,0,0,8.166666666666666,7;9;8;10;8;7
19.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,7.5,8;7
19.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,2,0,0,6.0,6;6
20.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,1,0,0,12.0,12
20.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,7.333333333333333,7;7;8
20.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,6.0,6;6;6
20.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},4,0,0,8.5,10;8;9;7
20.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,7.0,7;7;6;8;7
20.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,4,0,0,6.5,6;5;7;8
21.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,1,0,0,11.0,11
21.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},6,0,0,7.5,9;7;7;8;7;7
21.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},4,0,0,7.0,7;7;9;5
21.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},1,0,0,7.0,7
21.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,8.0,8;10;9;6;7
21.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,2,0,0,6.0,5;7
22.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,4,0,0,12.5,11;12;12;15
22.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,8.0,7;9
22.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,7.666666666666667,5;6;12
22.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},5,0,0,8.0,8;8;7;7;10
22.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,9.0,7;11;9
22.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,3,0,0,6.333333333333333,7;6;6
23.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,2,0,0,10.0,9;11
23.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,7.5,7;8
23.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},2,0,0,7.0,7;7
23.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},5,0,0,8.8,8;9;8;9;10
23.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,8.25,8;10;8;7
23.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,5,0,0,6.6,6;8;7;6;6
24.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,4,0,0,11.75,13;10;11;13
24.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,7.5,8;7
24.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},5,0,0,6.4,5;7;7;6;7
24.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},2,0,0,8.0,8;8
24.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,7.666666666666667,8;7;8
24.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,4,0,0,6.25,8;5;6;6
25.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,8,0,0,12.375,14;10;10;10;14;12;12;17
25.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,6.666666666666667,7;7;6
25.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,6.0,6;6;6
25.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},2,0,0,9.0,10;8
25.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,7.0,7;8;7;6;7
25.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,0,0,0,0.0,
26.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,0,0,0,0.0,
26.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,7.0,6;8;6;7;8
26.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,6.333333333333333,7;7;5
26.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},4,0,0,7.5,8;7;7;8
26.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,7.25,8;8;7;6
26.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,4,0,0,8.0,14;7;5;6
27.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,3,0,0,10.666666666666666,11;9;12
27.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},1,0,0,7.0,7
27.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,7.333333333333333,6;8;8
27.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},8,0,0,8.5,8;7;9;8;8;9;8;11
27.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,8.0,8;8
27.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,3,0,0,6.666666666666667,6;7;7
28.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,0,0,0,0.0,
28.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,6.75,7;7;6;7
28.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},5,0,0,6.4,6;6;6;7;7
28.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,7.0,9;6;6
28.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,7.8,11;7;7;7;7
28.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,3,0,0,6.333333333333333,7;7;5
29.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,6,0,0,10.666666666666666,14;11;11;10;10;8
29.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,7.0,8;7;6
29.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},2,0,0,5.5,5;6
29.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,8.333333333333334,8;9;8
29.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,7.0,8;6;7
29.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,4,0,0,5.5,6;5;6;5
30.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,7,0,0,11.857142857142858,14;9;10;13;14;11;12
30.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,6.75,7;6;7;7
30.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},2,0,0,5.5,6;5
30.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},2,0,0,8.0,7;9
30.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,8.333333333333334,10;8;7
30.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,3,0,0,6.333333333333333,6;7;6
31.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,1,0,0,10.0,10
31.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,7.2,7;7;7;7;8
31.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,6.0,5;7;6
31.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,7.333333333333333,7;7;8
31.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},7,0,0,7.285714285714286,8;7;7;7;6;9;7
31.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,2,0,0,7.5,9;6
32.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,3,0,0,12.666666666666666,16;12;10
32.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,7.0,7;7
32.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},2,0,0,6.5,6;7
32.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,8.333333333333334,8;9;8
32.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,7.0,6;8;6;7;8
32.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,6,0,0,5.833333333333333,6;5;6;6;6;6
33.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,2,0,0,13.0,12;14
33.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,7.0,6;9;6;7
33.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},2,0,0,5.5,5;6
33.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},5,0,0,8.8,10;7;8;10;9
33.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},1,0,0,7.0,7
33.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,7,0,0,5.428571428571429,5;5;5;6;6;5;6
34.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,5,0,0,11.6,10;13;10;13;12
34.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,8.0,8;8
34.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,6.0,6;6;6
34.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,8.0,9;8;7
34.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,6.6,7;6;6;6;8
34.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,2,0,0,5.5,5;6
35.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,3,0,0,12.333333333333334,10;13;14
35.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,8.0,8;8;8;8
35.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},5,0,0,6.4,7;6;6;7;6
35.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},2,0,0,8.5,9;8
35.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,10.0,11;7;15;7
35.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,3,0,0,5.666666666666667,5;7;5
36.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,6,0,0,10.333333333333334,10;9;12;10;10;11
36.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,5.666666666666667,6;5;6
36.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},2,0,0,5.5,5;6
